colour,lat,long,date,neighbourhood
#9D5986,49.289672,-123.124564,Thursday_Feb_19_2015,Robson Street
#030001,49.289711,-123.116074,Thursday_Feb_19_2015,Coal Harbor
#050504,49.279270,-123.129776,Thursday_Feb_19_2015,Yaletown
#1F0503,49.277950,-123.113739,Thursday_Feb_19_2015,Chinatown
#1B090B,49.269356,-123.102257,Thursday_Feb_19_2015,False Creek
#F5EBF0,49.249730,-123.076100,Thursday_Feb_19_2015,Kensington-Cedar Cottage
#A37588,49.262970,-123.119232,Thursday_Feb_19_2015,Fairview
#030202,49.283342,-123.142372,Thursday_Feb_19_2015,West End
#020101,49.283333,-123.119217,Thursday_Feb_19_2015,Chinatown
#FBFAFB,49.286477,-123.118190,Thursday_Feb_19_2015,Coal Harbor
#040403,49.268807,-123.103606,Thursday_Feb_19_2015,False Creek
#1B0F14,49.279679,-123.103760,Thursday_Feb_19_2015,Chinatown
#590F1C,49.282749,-123.109706,Thursday_Feb_19_2015,Gastown
#020202,49.262970,-123.119232,Thursday_Feb_19_2015,Fairview
#DBE5DC,49.268880,-123.102845,Thursday_Feb_19_2015,False Creek
#020402,49.289711,-123.116074,Thursday_Feb_19_2015,Coal Harbor
#AF6B87,49.261418,-123.138477,Thursday_Feb_19_2015,Fairview
#000400,49.279828,-123.121642,Thursday_Feb_19_2015,Yaletown
#E1C7CB,49.282959,-123.115181,Thursday_Feb_19_2015,Gastown
#010401,49.270520,-123.106414,Thursday_Feb_19_2015,False Creek
#020302,49.283333,-123.119217,Thursday_Feb_19_2015,Chinatown
#050103,49.279538,-123.100612,Thursday_Feb_19_2015,Chinatown
#B87091,49.271856,-123.135008,Thursday_Feb_19_2015,Granville Island
#201F1D,49.282749,-123.109706,Thursday_Feb_19_2015,Gastown
#525F5A,49.250000,-123.100000,Thursday_Feb_19_2015,Main Street
#010401,49.282028,-123.125763,Thursday_Feb_19_2015,Robson Street
#AD6DA0,49.257956,-123.115428,Thursday_Feb_19_2015,South Cambie
#060202,49.275883,-123.121460,Thursday_Feb_19_2015,Yaletown
#B30866,49.279422,-123.098447,Thursday_Feb_19_2015,Chinatown
#FAEAF5,49.279934,-123.108154,Thursday_Feb_19_2015,Gastown
#D7D6D5,49.261858,-123.127797,Thursday_Feb_19_2015,Fairview
#030102,49.274295,-123.093706,Thursday_Feb_19_2015,Strathcona
#5A191C,49.243628,-123.124833,Thursday_Feb_19_2015,South Cambie
#0D070C,49.282120,-123.109520,Thursday_Feb_19_2015,Gastown
#040101,49.279617,-123.101364,Thursday_Feb_19_2015,Chinatown
#040303,49.283508,-123.105095,Thursday_Feb_19_2015,Gastown
#DC8EBD,49.263329,-123.141701,Thursday_Feb_19_2015,Fairview
#1C0F13,49.287224,-123.113916,Thursday_Feb_19_2015,Gastown
#050501,49.284679,-123.111893,Thursday_Feb_19_2015,Gastown
#070702,49.284679,-123.111893,Thursday_Feb_19_2015,Gastown
#AD568E,49.265720,-123.117015,Thursday_Feb_19_2015,Fairview
#010101,49.219703,-123.101761,Thursday_Feb_19_2015,Sunset
#B1B1B2,49.284599,-123.108887,Thursday_Feb_19_2015,Gastown
#020101,49.248970,-123.101204,Thursday_Feb_19_2015,Main Street
#020203,49.264858,-123.116661,Thursday_Feb_19_2015,Fairview
#520B10,49.279538,-123.100612,Thursday_Feb_19_2015,Chinatown
#1F0D16,49.266222,-123.139545,Thursday_Feb_19_2015,Fairview
#FCFBFB,49.281993,-123.121065,Thursday_Feb_19_2015,Yaletown
#070602,49.282520,-123.107964,Thursday_Feb_19_2015,Gastown
#0D0705,49.264019,-123.105309,Thursday_Feb_19_2015,Mount Pleasant
#040103,49.278736,-123.112015,Thursday_Feb_19_2015,Chinatown
#050505,49.284042,-123.107463,Thursday_Feb_19_2015,Gastown
#B3B3B3,49.272625,-123.135620,Thursday_Feb_19_2015,Granville Island
#A389A2,49.280720,-123.121391,Thursday_Feb_19_2015,Yaletown
#5C5760,49.280212,-123.117270,Thursday_Feb_19_2015,Yaletown
#14080B,49.278736,-123.112015,Thursday_Feb_19_2015,Chinatown
#060604,49.275280,-123.072672,Thursday_Feb_19_2015,Commercial
#89536E,49.248756,-123.092132,Thursday_Feb_19_2015,Main Street
#170807,49.277577,-123.098100,Thursday_Feb_19_2015,Chinatown
#040403,49.284042,-123.107463,Thursday_Feb_19_2015,Gastown
#020302,49.279270,-123.129776,Thursday_Feb_19_2015,Yaletown
#CBC1C2,49.257374,-123.090424,Thursday_Feb_19_2015,Main Street
#D1D1D1,49.284042,-123.107463,Thursday_Feb_19_2015,Gastown
#030302,49.283100,-123.104393,Thursday_Feb_19_2015,Gastown
#DAE3E3,49.286675,-123.143220,Thursday_Feb_19_2015,West End
#010001,49.279459,-123.123020,Thursday_Feb_19_2015,Yaletown
#B87691,49.290722,-123.133995,Thursday_Feb_19_2015,Robson Street
#F7438F,49.275363,-123.099876,Thursday_Feb_19_2015,Strathcona
#000000,49.288128,-123.114868,Thursday_Feb_19_2015,Gastown
#040102,49.279052,-123.090994,Thursday_Feb_19_2015,Strathcona
#A0999A,49.284042,-123.107463,Thursday_Feb_19_2015,Gastown
#8C5B71,49.290722,-123.133995,Thursday_Feb_19_2015,Robson Street
#030402,49.274687,-123.109443,Thursday_Feb_19_2015,Chinatown
#050605,49.242229,-123.066685,Thursday_Feb_19_2015,Kensington-Cedar Cottage
#F9F7FA,49.277451,-123.112444,Thursday_Feb_19_2015,Chinatown
#E7E3DA,49.284042,-123.107463,Thursday_Feb_19_2015,Gastown
#130B09,49.278427,-123.120428,Thursday_Feb_19_2015,Yaletown
#110309,49.278972,-123.123570,Thursday_Feb_19_2015,Yaletown
#1E0307,49.250000,-123.100000,Thursday_Feb_19_2015,Main Street
#010102,49.250000,-123.100000,Thursday_Feb_19_2015,Main Street
#670F6B,49.255995,-123.079401,Thursday_Feb_19_2015,Kensington-Cedar Cottage
#040202,49.278038,-123.109234,Thursday_Feb_19_2015,Chinatown
#92596B,49.288128,-123.114868,Thursday_Feb_19_2015,Gastown
#010100,49.284016,-123.114159,Thursday_Feb_19_2015,Gastown
#EDE2E8,49.282286,-123.102432,Thursday_Feb_19_2015,Gastown
#100406,49.235737,-123.155747,Thursday_Feb_19_2015,Arbutus-Ridge
#F9FCFB,49.277400,-123.102766,Thursday_Feb_19_2015,Chinatown
#0D0807,49.250000,-123.100000,Thursday_Feb_19_2015,Main Street
#040202,49.260860,-123.116287,Thursday_Feb_19_2015,Fairview
#020101,49.288085,-123.130891,Thursday_Feb_19_2015,Robson Street
#B3ACB0,49.271856,-123.135008,Thursday_Feb_19_2015,Granville Island
#010100,49.272552,-123.134292,Thursday_Feb_19_2015,Granville Island
#000000,49.280100,-123.112800,Thursday_Feb_19_2015,Chinatown
#0E160E,49.275470,-123.136643,Thursday_Feb_19_2015,Granville Island
#010500,49.279617,-123.101364,Thursday_Feb_19_2015,Chinatown
#070302,49.278038,-123.109234,Thursday_Feb_19_2015,Chinatown
#0D0B0A,49.274063,-123.154361,Thursday_Feb_19_2015,Kitsilano
#1C0403,49.266361,-123.138596,Thursday_Feb_19_2015,Fairview
#000000,49.300000,-123.140000,Thursday_Feb_19_2015,Stanley Park
#0C0508,49.284599,-123.108887,Thursday_Feb_19_2015,Gastown
#040103,49.269400,-123.123800,Thursday_Feb_19_2015,False Creek
#FEFBFD,49.283327,-123.119291,Thursday_Feb_19_2015,Chinatown
#010101,49.284750,-123.138798,Thursday_Feb_19_2015,West End
#030302,49.283333,-123.119217,Thursday_Feb_19_2015,Chinatown
#9A6E7B,49.288128,-123.114868,Thursday_Feb_19_2015,Gastown
#FBF5F9,49.283327,-123.119291,Thursday_Feb_19_2015,Chinatown
#ACC3A7,49.286944,-123.112500,Thursday_Feb_19_2015,Gastown
#A08992,49.287894,-123.120479,Thursday_Feb_19_2015,Robson Street
#030102,49.279679,-123.103760,Thursday_Feb_19_2015,Chinatown
#8972A0,49.250000,-123.100000,Thursday_Feb_19_2015,Main Street
#E4D7DA,49.277910,-123.109625,Thursday_Feb_19_2015,Chinatown
#060805,49.282501,-123.109139,Thursday_Feb_19_2015,Gastown
#050503,49.280659,-123.100861,Thursday_Feb_19_2015,Chinatown
#060303,49.284882,-123.122894,Thursday_Feb_19_2015,Robson Street
#010001,49.281271,-123.098454,Thursday_Feb_19_2015,Chinatown
#140F0C,49.280232,-122.833922,Thursday_Feb_19_2015,Port Moody
#13160F,49.269604,-123.131240,Thursday_Feb_19_2015,Granville Island
#1C0C11,49.259129,-123.100769,Thursday_Feb_19_2015,Main Street
#040603,49.275619,-123.127930,Thursday_Feb_19_2015,Yaletown
#030302,49.284599,-123.108887,Thursday_Feb_19_2015,Gastown
#010601,49.239953,-123.068538,Thursday_Feb_19_2015,Kensington-Cedar Cottage
#099919,49.278304,-123.112944,Thursday_Feb_19_2015,Chinatown
#020001,49.250011,-123.100815,Thursday_Feb_19_2015,Main Street
#FEFCFE,49.280850,-123.125704,Thursday_Feb_19_2015,Yaletown
#130206,49.285683,-123.124107,Thursday_Feb_19_2015,Robson Street
#AA7897,49.287999,-123.137446,Thursday_Feb_19_2015,Coal Harbor
#130E0D,49.261200,-123.123056,Thursday_Feb_19_2015,Fairview
#020000,49.266094,-123.069832,Thursday_Feb_19_2015,Commercial
#CBB6C2,49.229907,-123.098431,Thursday_Feb_19_2015,Sunset
#010101,49.280100,-123.112800,Thursday_Feb_19_2015,Chinatown
#020100,49.262192,-123.092392,Thursday_Feb_19_2015,Main Street
#080517,49.271856,-123.135008,Thursday_Feb_19_2015,Granville Island
#020101,49.248501,-123.101471,Thursday_Feb_19_2015,Main Street
#040404,49.292648,-123.128988,Thursday_Feb_19_2015,Coal Harbor
#020001,49.250011,-123.100815,Thursday_Feb_19_2015,Main Street
#E4C4D3,49.225337,-123.083160,Thursday_Feb_19_2015,Sunset
#100509,49.248970,-123.101204,Thursday_Feb_19_2015,Main Street
#060101,49.249290,-123.089996,Thursday_Feb_19_2015,Kensington-Cedar Cottage
#0E0708,49.254017,-123.090187,Thursday_Feb_19_2015,Main Street
#010100,49.273353,-123.103411,Thursday_Feb_19_2015,False Creek
#0C0405,49.280045,-123.127643,Thursday_Feb_19_2015,Yaletown
#1C0A13,49.278652,-123.098618,Thursday_Feb_19_2015,Chinatown
#010001,49.283119,-123.103912,Thursday_Feb_19_2015,Gastown
#180F0B,49.246155,-123.101036,Thursday_Feb_19_2015,Main Street
#866273,49.274307,-123.123518,Thursday_Feb_19_2015,Yaletown
#040403,49.280100,-123.112800,Thursday_Feb_19_2015,Chinatown
#A79CA6,49.284314,-123.095469,Thursday_Feb_19_2015,Chinatown
#0B0203,49.251644,-123.140396,Thursday_Feb_19_2015,Shaughnessy
#000101,49.274063,-123.154361,Thursday_Feb_19_2015,Kitsilano
#050304,49.250011,-123.100815,Thursday_Feb_19_2015,Main Street
#040102,49.277586,-123.127287,Thursday_Feb_19_2015,Yaletown
#160D11,49.285739,-123.123934,Thursday_Feb_19_2015,Robson Street
#170309,49.285683,-123.124107,Thursday_Feb_19_2015,Robson Street
#1E0509,49.286349,-123.125694,Thursday_Feb_19_2015,Robson Street
#F1F1F1,49.284883,-123.125279,Thursday_Feb_19_2015,Robson Street
#020001,49.280100,-123.112800,Thursday_Feb_19_2015,Chinatown
#A8938F,49.266667,-123.166667,Thursday_Feb_19_2015,Kitsilano
#070604,49.282183,-123.108512,Thursday_Feb_19_2015,Gastown
#050403,49.250011,-123.100815,Thursday_Feb_19_2015,Main Street
#020303,49.288903,-123.112254,Thursday_Feb_19_2015,Gastown
#13070F,49.227940,-123.090286,Thursday_Feb_19_2015,Sunset
#010101,49.260307,-123.096275,Thursday_Feb_19_2015,Main Street
#040504,49.279270,-123.129776,Thursday_Feb_19_2015,Yaletown
#030101,49.257185,-123.090494,Thursday_Feb_19_2015,Main Street
#B0A1AE,49.268189,-123.148338,Thursday_Feb_19_2015,Kitsilano
#FDF9FB,49.284661,-123.112716,Thursday_Feb_19_2015,Gastown
#DDEAE0,49.271441,-123.154581,Thursday_Feb_19_2015,Kitsilano
#140108,49.263046,-123.120071,Thursday_Feb_19_2015,Fairview
#1E2731,49.290460,-123.134040,Thursday_Feb_19_2015,Coal Harbor
#030203,49.293240,-123.140152,Thursday_Feb_19_2015,West End
#E2DEE2,49.271856,-123.135008,Thursday_Feb_19_2015,Granville Island
#20080C,49.257185,-123.090494,Thursday_Feb_19_2015,Main Street
#040403,49.250011,-123.100815,Thursday_Feb_19_2015,Main Street
#100A0C,49.275604,-123.121522,Thursday_Feb_19_2015,Yaletown
#080908,49.183447,-123.133743,Thursday_Feb_19_2015,Golden Village
#021302,49.249950,-123.114952,Thursday_Feb_19_2015,Riley Park
#FCF6F9,49.283327,-123.119291,Thursday_Feb_19_2015,Chinatown
#1C1516,49.271856,-123.135008,Thursday_Feb_19_2015,Granville Island
#0A110A,49.280100,-123.112800,Thursday_Feb_19_2015,Chinatown
#EBF3ED,49.271455,-123.154543,Thursday_Feb_19_2015,Kitsilano
#070001,49.278980,-123.123196,Thursday_Feb_19_2015,Yaletown
#EAEFE7,49.283691,-123.103455,Thursday_Feb_19_2015,Gastown
#030304,49.280212,-123.117270,Thursday_Feb_19_2015,Yaletown
#C45A78,49.275192,-123.121925,Thursday_Feb_19_2015,Yaletown
#050601,49.279270,-123.129776,Thursday_Feb_19_2015,Yaletown
#010101,49.280248,-123.114811,Thursday_Feb_19_2015,Yaletown
#FBFCFC,49.271592,-123.154626,Thursday_Feb_19_2015,Kitsilano
#F4E7EB,49.277038,-123.126295,Thursday_Feb_19_2015,Yaletown
#020202,49.289923,-123.126048,Thursday_Feb_19_2015,Robson Street
#010700,49.279164,-123.137844,Thursday_Feb_19_2015,West End
#010101,49.283333,-123.119217,Thursday_Feb_19_2015,Chinatown
#F1EFEF,49.282834,-123.120458,Thursday_Feb_19_2015,Robson Street
#020202,49.300743,-123.130331,Thursday_Feb_19_2015,Stanley Park
#0E0807,49.259999,-123.115006,Thursday_Feb_19_2015,Fairview
#080203,49.283327,-123.119291,Thursday_Feb_19_2015,Chinatown
#010401,49.287609,-123.119720,Thursday_Feb_19_2015,Coal Harbor
#020201,49.281136,-122.999222,Thursday_Feb_19_2015,Burnaby Heights
#020302,49.280850,-123.125704,Thursday_Feb_19_2015,Yaletown
#A35C7C,49.282989,-123.124039,Thursday_Feb_19_2015,Robson Street
#FAEAF5,49.286102,-123.127388,Thursday_Feb_19_2015,Robson Street
#D1D8D5,49.271856,-123.135008,Thursday_Feb_19_2015,Granville Island
#C69EB2,49.275604,-123.121522,Thursday_Feb_19_2015,Yaletown
#020001,49.264019,-123.105309,Thursday_Feb_19_2015,Mount Pleasant
#040302,49.266361,-123.138596,Thursday_Feb_19_2015,Fairview
#0E0306,49.284759,-123.122697,Thursday_Feb_19_2015,Robson Street
#060303,49.283119,-123.103912,Thursday_Feb_19_2015,Gastown
#040101,49.284759,-123.122697,Thursday_Feb_19_2015,Robson Street
#010400,49.293286,-123.139987,Thursday_Feb_19_2015,West End
#081608,49.280404,-123.121227,Thursday_Feb_19_2015,Yaletown
#020101,49.292428,-123.135253,Thursday_Feb_19_2015,Coal Harbor
#CE0453,49.283327,-123.119291,Thursday_Feb_19_2015,Chinatown
#170207,49.284759,-123.122697,Thursday_Feb_19_2015,Robson Street
#040402,49.287971,-123.140472,Thursday_Feb_19_2015,West End
#A31E5A,49.287123,-123.142566,Thursday_Feb_19_2015,West End
#010802,49.280404,-123.121227,Thursday_Feb_19_2015,Yaletown
#E6A1CE,49.273353,-123.103411,Thursday_Feb_19_2015,False Creek
#C2B6BB,49.281391,-123.132736,Thursday_Feb_19_2015,West End
#150107,49.284759,-123.122697,Thursday_Feb_19_2015,Robson Street
#17080B,49.250000,-123.100000,Thursday_Feb_19_2015,Main Street
#670A09,49.266529,-123.139580,Thursday_Feb_19_2015,Fairview
#700216,49.266510,-123.069351,Thursday_Feb_19_2015,Commercial
#101910,49.283718,-123.121109,Thursday_Feb_19_2015,Robson Street
#15080B,49.286840,-123.124150,Thursday_Feb_19_2015,Robson Street
#050102,49.284759,-123.122697,Thursday_Feb_19_2015,Robson Street
#F9F5F8,49.224592,-123.107542,Thursday_Feb_19_2015,Oakridge
#030203,49.262001,-123.070488,Thursday_Feb_19_2015,Commercial
#080303,49.264561,-123.101112,Thursday_Feb_19_2015,Main Street
#050904,49.280100,-123.112800,Thursday_Feb_19_2015,Chinatown
#E6E2E2,49.279551,-123.103416,Thursday_Feb_19_2015,Chinatown
#C182A5,49.248631,-123.125355,Thursday_Feb_19_2015,South Cambie
#941246,49.226693,-123.092881,Thursday_Feb_19_2015,Sunset
#510418,49.282834,-123.120458,Thursday_Feb_19_2015,Robson Street
#C982A4,49.276056,-123.115120,Thursday_Feb_19_2015,Yaletown
#020100,49.280659,-123.100861,Thursday_Feb_19_2015,Chinatown
#F8F7F8,49.224623,-123.114587,Thursday_Feb_19_2015,Oakridge
#030101,49.284759,-123.122697,Thursday_Feb_19_2015,Robson Street
#070306,49.272625,-123.135620,Thursday_Feb_19_2015,Granville Island
#060000,49.283333,-123.119217,Thursday_Feb_19_2015,Chinatown
#040303,49.280033,-123.121991,Thursday_Feb_19_2015,Yaletown
#0A111A,49.302488,-123.141718,Thursday_Feb_19_2015,Stanley Park
#020401,49.280659,-123.100861,Thursday_Feb_19_2015,Chinatown
#8E6C7D,49.282126,-123.108160,Thursday_Feb_19_2015,Gastown
#030201,49.278980,-123.123196,Thursday_Feb_19_2015,Yaletown
#030202,49.283333,-123.119217,Thursday_Feb_19_2015,Chinatown
#191901,49.281929,-123.100098,Thursday_Feb_19_2015,Gastown
#050301,49.276894,-123.119896,Thursday_Feb_19_2015,Yaletown
#020103,49.288903,-123.112254,Thursday_Feb_19_2015,Gastown
#030301,49.291480,-123.128047,Thursday_Feb_19_2015,Coal Harbor
#F3E3EA,49.250000,-123.100000,Thursday_Feb_19_2015,Main Street
#050601,49.282009,-123.105713,Thursday_Feb_19_2015,Gastown
#EBE2E8,49.280704,-123.117167,Thursday_Feb_19_2015,Yaletown
#010501,49.279270,-123.129776,Thursday_Feb_19_2015,Yaletown
#3D7851,49.284042,-123.107463,Thursday_Feb_19_2015,Gastown
#906072,49.266663,-123.077209,Thursday_Feb_19_2015,Grandview-Woodland
#0D150A,49.290540,-123.128006,Thursday_Feb_19_2015,Robson Street
#1F191D,49.224760,-123.107897,Thursday_Feb_19_2015,Oakridge
#000000,49.283109,-123.108402,Thursday_Feb_19_2015,Gastown
#070201,49.284599,-123.108887,Thursday_Feb_19_2015,Gastown
#FACDEE,49.263531,-123.154121,Thursday_Feb_19_2015,Arbutus
#050504,49.274917,-123.121505,Thursday_Feb_19_2015,Yaletown
#030201,49.278566,-123.099695,Thursday_Feb_19_2015,Chinatown
#662D48,49.277359,-123.074608,Thursday_Feb_19_2015,Commercial
#070908,49.300000,-123.140000,Thursday_Feb_19_2015,Stanley Park
#030302,49.281312,-123.087722,Thursday_Feb_19_2015,Strathcona
#050102,49.284759,-123.122697,Thursday_Feb_19_2015,Robson Street
#010000,49.281271,-123.098454,Thursday_Feb_19_2015,Chinatown
#EDBBCF,49.281422,-123.115646,Thursday_Feb_19_2015,Gastown
#050401,49.281312,-123.087722,Thursday_Feb_19_2015,Strathcona
#080405,49.278566,-123.099695,Thursday_Feb_19_2015,Chinatown
#040102,49.281708,-123.120598,Thursday_Feb_19_2015,Yaletown
#020001,49.281312,-123.087722,Thursday_Feb_19_2015,Strathcona
#050503,49.264019,-123.105309,Thursday_Feb_19_2015,Mount Pleasant
#030302,49.280414,-123.126281,Thursday_Feb_19_2015,Yaletown
#530424,49.271030,-123.148955,Thursday_Feb_19_2015,Kitsilano
#0F0206,49.287941,-123.113132,Thursday_Feb_19_2015,Gastown
#030402,49.286944,-123.112500,Thursday_Feb_19_2015,Gastown
#030101,49.279327,-123.123436,Thursday_Feb_19_2015,Yaletown
#030102,49.283077,-123.104843,Thursday_Feb_19_2015,Gastown
#21191D,49.258366,-123.097796,Thursday_Feb_19_2015,Main Street
#020101,49.281271,-123.098454,Thursday_Feb_19_2015,Chinatown
#F4F4F6,49.261593,-123.138336,Thursday_Feb_19_2015,Fairview
#1A060C,49.262740,-123.114880,Thursday_Feb_19_2015,Mount Pleasant
#D8CBCE,49.256759,-123.093119,Thursday_Feb_19_2015,Main Street
#020101,49.283379,-123.102486,Thursday_Feb_19_2015,Gastown
#F7C0E3,49.278832,-123.107475,Thursday_Feb_19_2015,Chinatown
#050203,49.289711,-123.116074,Thursday_Feb_19_2015,Coal Harbor
#020001,49.281551,-123.095200,Thursday_Feb_19_2015,Chinatown
#050504,49.280659,-123.100861,Thursday_Feb_19_2015,Chinatown
#AA7C90,49.282234,-123.106254,Thursday_Feb_19_2015,Gastown
#100A04,49.279327,-123.123436,Thursday_Feb_19_2015,Yaletown
#0A1609,49.280796,-123.117943,Thursday_Feb_19_2015,Yaletown
#1B0C0E,49.281151,-123.125969,Thursday_Feb_19_2015,Yaletown
#030302,49.279617,-123.101364,Thursday_Feb_19_2015,Chinatown
#E5E5E4,49.250000,-123.100000,Thursday_Feb_19_2015,Main Street
#7E6366,49.284180,-123.112050,Thursday_Feb_19_2015,Gastown
#1A0305,49.248142,-123.100906,Thursday_Feb_19_2015,Main Street
#0B0804,49.272551,-123.133049,Thursday_Feb_19_2015,Granville Island
#FCFBFB,49.288396,-123.130503,Thursday_Feb_19_2015,Robson Street
#100708,49.260860,-123.116287,Thursday_Feb_19_2015,Fairview
#0D0506,49.292156,-123.134697,Thursday_Feb_19_2015,Coal Harbor
#030101,49.279952,-123.121397,Thursday_Feb_19_2015,Yaletown
#040304,49.293751,-123.149306,Thursday_Feb_19_2015,Stanley Park
#160102,49.248142,-123.100906,Thursday_Feb_19_2015,Main Street
#09700E,49.280659,-123.100861,Thursday_Feb_19_2015,Chinatown
#000000,49.281929,-123.100098,Thursday_Feb_19_2015,Gastown
#010000,49.269400,-123.123800,Thursday_Feb_19_2015,False Creek
#0B160C,49.250000,-123.100000,Thursday_Feb_19_2015,Main Street
#010101,49.274307,-123.123518,Thursday_Feb_19_2015,Yaletown
#CA595F,49.266529,-123.139580,Thursday_Feb_19_2015,Fairview
#010603,49.280659,-123.100861,Thursday_Feb_19_2015,Chinatown
#201919,49.289783,-123.129901,Thursday_Feb_19_2015,Robson Street
#000000,49.280659,-123.100861,Thursday_Feb_19_2015,Chinatown
#020101,49.282070,-123.102540,Thursday_Feb_19_2015,Gastown
#030101,49.281195,-123.135387,Thursday_Feb_19_2015,West End
#020401,49.287265,-123.128885,Thursday_Feb_19_2015,Robson Street
#120A0C,49.280720,-123.121391,Thursday_Feb_19_2015,Yaletown
#E8C4DA,49.280563,-123.109177,Thursday_Feb_19_2015,Gastown
#EABEDA,49.263329,-123.141701,Thursday_Feb_19_2015,Fairview
#F8ECF2,49.281796,-123.124709,Thursday_Feb_19_2015,Yaletown
#020101,49.288128,-123.114868,Friday_Feb_20_2015,Gastown
#0A0607,49.274307,-123.123518,Friday_Feb_20_2015,Yaletown
#060303,49.286157,-123.139592,Friday_Feb_20_2015,West End
#040202,49.280404,-123.121227,Friday_Feb_20_2015,Yaletown
#010100,49.281929,-123.100098,Friday_Feb_20_2015,Gastown
#040502,49.278736,-123.112015,Friday_Feb_20_2015,Chinatown
#020502,49.279270,-123.129776,Friday_Feb_20_2015,Yaletown
#F8DFEC,49.260860,-123.116287,Friday_Feb_20_2015,Fairview
#F9F7FA,49.279270,-123.129776,Friday_Feb_20_2015,Yaletown
#080705,49.264728,-123.136742,Friday_Feb_20_2015,Fairview
#050102,49.288396,-123.130503,Friday_Feb_20_2015,Robson Street
#050505,49.278870,-123.113403,Friday_Feb_20_2015,Chinatown
#1F050B,49.263329,-123.141701,Friday_Feb_20_2015,Fairview
#DDDEE9,49.264671,-123.114647,Friday_Feb_20_2015,Mount Pleasant
#010101,49.279828,-123.121642,Friday_Feb_20_2015,Yaletown
#050304,49.271856,-123.135008,Friday_Feb_20_2015,Granville Island
#080506,49.287941,-123.113132,Friday_Feb_20_2015,Gastown
#F1ECEE,49.263210,-123.099579,Friday_Feb_20_2015,Main Street
#040100,49.280659,-123.100861,Friday_Feb_20_2015,Chinatown
#030102,49.279776,-123.109901,Friday_Feb_20_2015,Gastown
#070103,49.272451,-123.123960,Friday_Feb_20_2015,Yaletown
#161012,49.281944,-123.121944,Friday_Feb_20_2015,Yaletown
#020102,49.280720,-123.121391,Friday_Feb_20_2015,Yaletown
#050304,49.276802,-123.126465,Friday_Feb_20_2015,Yaletown
#F5E5EE,49.250000,-123.100000,Friday_Feb_20_2015,Main Street
#0F1608,49.250000,-123.100000,Friday_Feb_20_2015,Main Street
