colour,lat,long,date,neighbourhood
#FCF7FB,49.250000,-123.100000,048_TueFeb17,Main Street
#170207,49.287999,-123.137446,048_TueFeb17,Coal Harbor
#070505,49.277917,-123.122344,048_TueFeb17,Yaletown
#A5ACA0,49.278497,-123.098809,048_TueFeb17,Chinatown
#11060C,49.267700,-123.096718,048_TueFeb17,Main Street
#061909,49.242222,-123.115000,048_TueFeb17,South Cambie
#030503,49.269400,-123.123800,048_TueFeb17,False Creek
#F5F9F9,49.304062,-123.156487,048_TueFeb17,Stanley Park
#050204,49.283190,-123.106638,048_TueFeb17,Gastown
#B2B4AD,49.280212,-123.117270,048_TueFeb17,Yaletown
#17050C,49.262920,-123.116028,048_TueFeb17,Fairview
#030101,49.249550,-123.089684,048_TueFeb17,Kensington-Cedar Cottage
#0A1811,49.279498,-123.121995,048_TueFeb17,Yaletown
#07150B,49.269400,-123.123800,048_TueFeb17,False Creek
#EFF0EF,49.283844,-123.110023,048_TueFeb17,Gastown
#050203,49.286675,-123.143220,048_TueFeb17,West End
#DFD9DD,49.285080,-123.122772,048_TueFeb17,Robson Street
#080302,49.283195,-123.106605,048_TueFeb17,Gastown
#7C9183,49.300000,-123.140000,048_TueFeb17,Stanley Park
#0F5F67,49.264719,-123.137184,048_TueFeb17,Fairview
#E2DBE1,49.281944,-123.121944,048_TueFeb17,Yaletown
#11050B,49.275690,-123.122298,048_TueFeb17,Yaletown
#010401,49.250000,-123.100000,048_TueFeb17,Main Street
#010101,49.275470,-123.136643,048_TueFeb17,Granville Island
#11070A,49.280159,-123.122253,048_TueFeb17,Yaletown
#020000,49.263680,-123.114548,048_TueFeb17,Mount Pleasant
#020302,49.287022,-123.140892,048_TueFeb17,West End
#120103,49.250000,-123.100000,048_TueFeb17,Main Street
#A9ABA4,49.285000,-123.134000,048_TueFeb17,Coal Harbor
#171F1F,49.262828,-123.105734,048_TueFeb17,Mount Pleasant
#E9EBE9,49.284218,-123.110700,048_TueFeb17,Gastown
#BE6F8F,49.279732,-123.077431,048_TueFeb17,Strathcona
#64737D,49.284988,-123.118359,048_TueFeb17,Coal Harbor
#E0DEE6,49.244621,-123.085404,048_TueFeb17,Kensington-Cedar Cottage
#030202,49.276809,-123.112154,048_TueFeb17,Chinatown
#020202,49.284042,-123.107463,048_TueFeb17,Gastown
#0E0B0B,49.255165,-123.115341,048_TueFeb17,South Cambie
#0D0809,49.279368,-123.112326,048_TueFeb17,Chinatown
#010101,49.271003,-123.115553,048_TueFeb17,False Creek
#ECE4E2,49.277000,-123.132126,048_TueFeb17,West End
#020202,49.284042,-123.107463,048_TueFeb17,Gastown
#906E7D,49.285290,-123.122795,048_TueFeb17,Robson Street
#FBFBFC,49.280379,-123.087235,048_TueFeb17,Strathcona
#BC1C57,49.253167,-123.115833,048_TueFeb17,South Cambie
#610620,49.282215,-123.102875,048_TueFeb17,Gastown
#E09671,49.289583,-123.117568,048_TueFeb17,Coal Harbor
#DAD1DA,49.285192,-123.111250,048_TueFeb17,Gastown
#FCF9FB,49.284599,-123.108887,048_TueFeb17,Gastown
#050503,49.284861,-123.122912,048_TueFeb17,Robson Street
#F9F7F8,49.282513,-123.122131,048_TueFeb17,Robson Street
#B15970,49.282834,-123.120458,048_TueFeb17,Robson Street
#EBEAE8,49.281195,-123.135387,048_TueFeb17,West End
#E9E2E1,49.263740,-123.129799,048_TueFeb17,Fairview
#1C1D1B,49.264834,-123.123416,048_TueFeb17,Fairview
#A96080,49.300000,-123.140000,048_TueFeb17,Stanley Park
#1C1326,49.278695,-123.103561,048_TueFeb17,Chinatown
#779687,49.287022,-123.140892,048_TueFeb17,West End
#020001,49.264061,-123.104498,048_TueFeb17,Main Street
#77737A,49.272312,-123.128288,048_TueFeb17,Yaletown
#5C5B57,49.286556,-123.142616,048_TueFeb17,West End
#E0C9D0,49.263740,-123.129799,048_TueFeb17,Fairview
#20090B,49.224295,-123.126724,048_TueFeb17,Oakridge
#011402,49.282116,-123.099838,048_TueFeb17,Gastown
#6A5762,49.273353,-123.103411,048_TueFeb17,False Creek
#6C0D10,49.246370,-123.101200,048_TueFeb17,Main Street
#F6FDFB,49.280720,-123.121391,048_TueFeb17,Yaletown
#050201,49.287224,-123.113916,048_TueFeb17,Gastown
#F1EEF1,49.300000,-123.140000,048_TueFeb17,Stanley Park
#030403,49.283691,-123.106049,048_TueFeb17,Gastown
#0F0807,49.270655,-123.106396,048_TueFeb17,False Creek
#010101,49.288990,-123.127533,048_TueFeb17,Robson Street
#F9F9F9,-34.746007,149.867923,048_TueFeb17,Boxers Creek
#020101,49.289882,-123.132891,048_TueFeb17,Robson Street
#030104,49.294900,-123.150161,048_TueFeb17,Stanley Park
#939D94,49.266667,-123.166667,048_TueFeb17,Kitsilano
#EEDDE2,49.263740,-123.129799,048_TueFeb17,Fairview
#D8B0DA,49.285290,-123.122795,048_TueFeb17,Robson Street
#837984,49.287022,-123.140892,048_TueFeb17,West End
#622842,49.258221,-123.100777,048_TueFeb17,Main Street
#160D1A,49.280212,-123.117270,048_TueFeb17,Yaletown
#06802D,49.282374,-123.123953,048_TueFeb17,Robson Street
#D7C2D7,49.280404,-123.121227,048_TueFeb17,Yaletown
#050505,49.287224,-123.113916,048_TueFeb17,Gastown
#FAEAF6,49.257550,-123.139114,048_TueFeb17,Fairview
#686B6F,49.294900,-123.150161,048_TueFeb17,Stanley Park
#120908,49.285301,-123.118294,048_TueFeb17,Coal Harbor
#EFDEE3,49.263740,-123.129799,048_TueFeb17,Fairview
#D4BDC0,49.289923,-123.126048,048_TueFeb17,Robson Street
#7E7B80,49.278056,-123.125936,048_TueFeb17,Yaletown
#A87E94,49.264049,-123.115051,048_TueFeb17,Fairview
#0E130F,49.273071,-123.157333,048_TueFeb17,Kitsilano
#0D110D,49.294900,-123.150161,048_TueFeb17,Stanley Park
#030102,49.263381,-123.120366,048_TueFeb17,Fairview
#040202,49.278803,-123.123928,048_TueFeb17,Yaletown
#E7E1E5,49.278652,-123.098618,048_TueFeb17,Chinatown
#1E171A,49.281874,-123.124205,048_TueFeb17,Yaletown
#0B0908,49.258572,-123.137995,048_TueFeb17,Fairview
#EFEAF1,49.282834,-123.120458,048_TueFeb17,Robson Street
#040303,49.281548,-123.123627,048_TueFeb17,Yaletown
#020503,49.290437,-123.121587,048_TueFeb17,Robson Street
#C5C7C7,49.268897,-123.115902,048_TueFeb17,False Creek
#020102,49.264240,-123.101410,048_TueFeb17,Main Street
#110505,49.282072,-123.107857,048_TueFeb17,Gastown
#1E011D,49.287960,-123.140495,048_TueFeb17,West End
#0D0305,49.289967,-123.132828,048_TueFeb17,Robson Street
#020101,49.284111,-123.111565,048_TueFeb17,Gastown
#1F0D0D,49.267454,-123.069618,048_TueFeb17,Commercial
#E5F7F1,49.303557,-123.156384,048_TueFeb17,Stanley Park
#FDF7FB,49.280265,-123.125427,048_TueFeb17,Yaletown
#050805,49.285786,-123.112039,048_TueFeb17,Gastown
#DFDCDD,49.282834,-123.120458,048_TueFeb17,Robson Street
#0D0307,49.275604,-123.121522,048_TueFeb17,Yaletown
#20040B,49.289955,-123.133354,048_TueFeb17,Robson Street
#0E0608,49.234162,-123.153609,048_TueFeb17,Shaughnessy
#044E23,49.254456,-123.080432,048_TueFeb17,Kensington-Cedar Cottage
#030102,49.280704,-123.117167,048_TueFeb17,Yaletown
#050903,49.269400,-123.123800,048_TueFeb17,False Creek
#F8F2F7,49.284311,-123.143344,048_TueFeb17,West End
#8A0F04,49.273353,-123.103411,048_TueFeb17,False Creek
#EBEBEB,49.277119,-123.115112,048_TueFeb17,Yaletown
#4C4F4E,49.281874,-123.124205,048_TueFeb17,Yaletown
#040201,49.269031,-123.131782,048_TueFeb17,Granville Island
#E9F1F1,49.284126,-123.130710,048_TueFeb17,Robson Street
#E8E7E8,49.282834,-123.120458,048_TueFeb17,Robson Street
#020202,49.234162,-123.153609,048_TueFeb17,Shaughnessy
#041009,49.300000,-123.140000,048_TueFeb17,Stanley Park
#191510,49.284242,-123.118597,048_TueFeb17,Coal Harbor
#FCFCFD,49.250000,-123.100000,048_TueFeb17,Main Street
#E2DCDD,49.289822,-123.127922,048_TueFeb17,Robson Street
#060713,49.264049,-123.115051,048_TueFeb17,Fairview
#0C0C0C,49.250000,-123.100000,048_TueFeb17,Main Street
#0C1B06,49.281422,-123.105178,048_TueFeb17,Gastown
#BE5E92,49.264413,-123.136799,048_TueFeb17,Fairview
#C3155A,49.264928,-123.154448,048_TueFeb17,Arbutus
#060604,49.289583,-123.117568,048_TueFeb17,Coal Harbor
#B485A7,49.264413,-123.136799,048_TueFeb17,Fairview
#040203,49.264413,-123.136799,048_TueFeb17,Fairview
#180107,49.264413,-123.136799,048_TueFeb17,Fairview
#6FA694,49.267689,-123.122479,048_TueFeb17,False Creek
#000000,49.280280,-123.100522,048_TueFeb17,Chinatown
#AF7189,49.264019,-123.105309,048_TueFeb17,Mount Pleasant
#080A08,49.252567,-123.101166,048_TueFeb17,Main Street
#0B8F5A,49.250000,-123.100000,048_TueFeb17,Main Street
#190718,49.229919,-122.839511,048_TueFeb17,Cape Horn
#DCD8DD,49.235737,-123.155747,048_TueFeb17,Arbutus-Ridge
#90597A,49.268120,-123.141052,048_TueFeb17,Granville Island
#B67C9D,49.288990,-123.127533,048_TueFeb17,Robson Street
#050907,45.533741,-73.602058,048_TueFeb17,Plateau-Mont-Royal
#040202,49.291412,-123.135818,048_TueFeb17,Coal Harbor
#100309,49.276516,-123.069633,048_TueFeb17,Commercial
#C9679C,49.279179,-123.098022,048_TueFeb17,Chinatown
#190309,49.290780,-123.136454,048_TueFeb17,Coal Harbor
#4C0D23,49.287431,-123.112809,048_TueFeb17,Gastown
#F9F4F7,49.285524,-123.118666,048_TueFeb17,Coal Harbor
#020101,49.269437,-123.101876,048_TueFeb17,False Creek
#80747B,49.300000,-123.140000,048_TueFeb17,Stanley Park
#D4194A,49.279390,-123.080490,048_TueFeb17,Strathcona
#6D0815,49.246710,-123.100830,048_TueFeb17,Main Street
#220102,49.265766,-123.100643,048_TueFeb17,Main Street
#1C0210,49.279179,-123.098022,048_TueFeb17,Chinatown
#FCFCFC,49.282271,-123.103734,048_TueFeb17,Gastown
#F8F8F8,49.274063,-123.154361,048_TueFeb17,Kitsilano
#040303,49.285739,-123.123934,048_TueFeb17,Robson Street
#040202,49.285888,-123.117194,048_TueFeb17,Coal Harbor
#1D1615,49.269031,-123.131782,048_TueFeb17,Granville Island
#010101,49.282834,-123.120458,048_TueFeb17,Robson Street
#030000,49.284546,-123.125153,048_TueFeb17,Robson Street
#879B98,49.225834,-123.071986,048_TueFeb17,Vancouver
#259806,49.283108,-123.118874,048_TueFeb17,Chinatown
#BAB4B6,49.290170,-123.118142,048_TueFeb17,Coal Harbor
#915B77,49.282834,-123.120458,048_TueFeb17,Robson Street
#040202,49.279796,-123.121661,048_TueFeb17,Yaletown
#1E0209,49.264061,-123.104498,048_TueFeb17,Main Street
#E9ECEB,49.271856,-123.135008,048_TueFeb17,Granville Island
#020001,49.273741,-123.133053,048_TueFeb17,Granville Island
#694152,49.281874,-123.124205,048_TueFeb17,Yaletown
#8B7480,49.284311,-123.143344,048_TueFeb17,West End
#D6AEC0,49.282834,-123.120458,048_TueFeb17,Robson Street
#B96F9E,49.265035,-123.154496,048_TueFeb17,Arbutus
#061113,49.279706,-123.104097,048_TueFeb17,Chinatown
#8F7987,49.273741,-123.133053,048_TueFeb17,Granville Island
#030101,49.245892,-123.102347,048_TueFeb17,Main Street
#020001,49.273741,-123.133053,048_TueFeb17,Granville Island
#0D0406,49.284791,-123.111144,048_TueFeb17,Gastown
#010000,49.246155,-123.101036,048_TueFeb17,Main Street
#0D8A15,49.304062,-123.156487,048_TueFeb17,Stanley Park
#0B1511,49.300000,-123.140000,048_TueFeb17,Stanley Park
#11010A,49.273741,-123.133053,048_TueFeb17,Granville Island
#F0F2F3,49.272414,-123.110831,048_TueFeb17,False Creek
#575F5A,49.265035,-123.154496,048_TueFeb17,Arbutus
#989298,49.257270,-123.127210,048_TueFeb17,South Cambie
#A96885,49.264061,-123.104498,048_TueFeb17,Main Street
#000300,49.279796,-123.121661,048_TueFeb17,Yaletown
#051304,49.306838,-123.153312,048_TueFeb17,Stanley Park
#20CA61,49.271856,-123.135008,048_TueFeb17,Granville Island
#030202,49.268285,-123.070005,048_TueFeb17,Commercial
#000000,49.269031,-123.131782,048_TueFeb17,Granville Island
#ECF5F0,49.250000,-123.100000,048_TueFeb17,Main Street
#00E602,49.265213,-123.069923,048_TueFeb17,Commercial
#190510,49.281548,-123.123627,048_TueFeb17,Yaletown
#020001,49.288312,-123.117984,048_TueFeb17,Coal Harbor
#B8B2B9,49.282834,-123.120458,048_TueFeb17,Robson Street
#040202,49.286675,-123.143220,048_TueFeb17,West End
#140509,49.267971,-123.101708,048_TueFeb17,False Creek
#020402,49.275009,-123.122002,048_TueFeb17,Yaletown
#600F19,49.267799,-123.148819,048_TueFeb17,Kitsilano
#010202,49.270370,-123.135700,048_TueFeb17,Granville Island
#020001,49.273741,-123.133053,048_TueFeb17,Granville Island
#050101,49.269400,-123.123800,048_TueFeb17,False Creek
#0D0203,49.276454,-123.118826,048_TueFeb17,Yaletown
#030101,49.264061,-123.104498,048_TueFeb17,Main Street
#7A8E82,49.271856,-123.135008,048_TueFeb17,Granville Island
#552B4E,49.272005,-123.114896,048_TueFeb17,Yaletown
#040303,49.281944,-123.121944,048_TueFeb17,Yaletown
#5C2F45,49.258221,-123.100777,048_TueFeb17,Main Street
#722747,49.280985,-123.123937,048_TueFeb17,Yaletown
#050704,49.279796,-123.121661,048_TueFeb17,Yaletown
#0E0808,49.264061,-123.104498,048_TueFeb17,Main Street
#040303,49.283784,-123.106033,048_TueFeb17,Gastown
#020201,49.263329,-123.141701,048_TueFeb17,Fairview
#010101,49.276375,-123.069367,048_TueFeb17,Commercial
#020001,49.278991,-123.122973,048_TueFeb17,Yaletown
#BACFBE,49.300000,-123.140000,048_TueFeb17,Stanley Park
#AF8FA7,49.278904,-123.116303,048_TueFeb17,Yaletown
#120106,49.273741,-123.133053,048_TueFeb17,Granville Island
#090101,49.273724,-123.069344,048_TueFeb17,Commercial
#C370A0,49.283283,-123.098007,048_TueFeb17,Chinatown
#090907,49.286797,-123.142540,048_TueFeb17,West End
#D1C1D3,49.277539,-123.147470,048_TueFeb17,Kitsilano
#08140D,49.269281,-123.118655,048_TueFeb17,False Creek
#030101,49.280796,-123.117943,048_TueFeb17,Yaletown
#030202,49.250000,-123.100000,048_TueFeb17,Main Street
#87848B,49.300000,-123.140000,048_TueFeb17,Stanley Park
#030303,49.300000,-123.140000,048_TueFeb17,Stanley Park
#835467,49.277539,-123.147470,048_TueFeb17,Kitsilano
#E6E7E6,49.250000,-123.100000,048_TueFeb17,Main Street
#060604,49.277539,-123.147470,048_TueFeb17,Kitsilano
#1F1A1D,49.280796,-123.117943,048_TueFeb17,Yaletown
#86C3B1,49.274063,-123.154361,048_TueFeb17,Kitsilano
#010601,49.269400,-123.123800,048_TueFeb17,False Creek
#0E0907,49.277817,-123.125465,048_TueFeb17,Yaletown
#CDD2D2,49.280552,-123.101929,048_TueFeb17,Chinatown
#640307,49.271706,-123.069725,048_TueFeb17,Commercial
#030102,49.282834,-123.120458,048_TueFeb17,Robson Street
#E7D8E7,49.277539,-123.147470,048_TueFeb17,Kitsilano
#020101,49.268967,-123.102936,048_TueFeb17,False Creek
#F9F9FB,49.277539,-123.147470,048_TueFeb17,Kitsilano
#030101,49.281548,-123.123627,048_TueFeb17,Yaletown
#030103,49.242100,-123.113800,048_TueFeb17,Riley Park
#070704,49.277539,-123.147470,048_TueFeb17,Kitsilano
#050205,49.234798,-123.116760,048_TueFeb17,South Cambie
#0F050A,49.269400,-123.123800,048_TueFeb17,False Creek
#150B11,49.287022,-123.140892,048_TueFeb17,West End
#030202,49.275726,-123.120552,048_TueFeb17,Yaletown
#020102,49.270752,-123.069687,048_TueFeb17,Commercial
#010101,49.284599,-123.108887,048_TueFeb17,Gastown
#22161C,49.277539,-123.147470,048_TueFeb17,Kitsilano
#F9F5F7,49.286675,-123.143220,048_TueFeb17,West End
#080401,49.277817,-123.125465,048_TueFeb17,Yaletown
#120C0E,49.283062,-123.112640,048_TueFeb17,Gastown
#020104,49.283691,-123.106049,048_TueFeb17,Gastown
#100A18,49.293123,-123.145987,048_TueFeb17,West End
#030203,49.250000,-123.100000,048_TueFeb17,Main Street
#0F060C,49.277539,-123.147470,048_TueFeb17,Kitsilano
#000000,49.277384,-123.125199,048_TueFeb17,Yaletown
#030304,49.277539,-123.147470,048_TueFeb17,Kitsilano
#C3C1CA,49.286675,-123.143220,048_TueFeb17,West End
#DDC7D2,49.232500,-123.093611,048_TueFeb17,Sunset
#031403,49.277539,-123.147470,048_TueFeb17,Kitsilano
#222721,49.286675,-123.143220,048_TueFeb17,West End
#4B1218,49.282162,-123.107964,048_TueFeb17,Gastown
#66C08E,49.290297,-123.124897,048_TueFeb17,Robson Street
#D86EA3,49.282244,-123.121151,048_TueFeb17,Robson Street
#060606,49.275470,-123.136643,048_TueFeb17,Granville Island
#F9EBF6,49.288982,-123.134649,048_TueFeb17,Coal Harbor
#050505,49.286675,-123.143220,048_TueFeb17,West End
#885C6E,49.278652,-123.098618,048_TueFeb17,Chinatown
#060404,49.277539,-123.147470,048_TueFeb17,Kitsilano
#0A0404,49.282806,-123.105927,048_TueFeb17,Gastown
#611824,49.283077,-123.104843,048_TueFeb17,Gastown
#040102,49.266541,-123.091911,048_TueFeb17,Main Street
#71061B,49.264061,-123.104498,048_TueFeb17,Main Street
#B18D97,49.264413,-123.136799,048_TueFeb17,Fairview
#FAEAF8,49.270752,-123.069687,048_TueFeb17,Commercial
#FCF5FB,49.286675,-123.143220,048_TueFeb17,West End
#E1E2E0,49.280212,-123.117270,048_TueFeb17,Yaletown
#040402,49.249523,-123.075043,048_TueFeb17,Kensington-Cedar Cottage
#BA5791,49.283247,-123.117496,048_TueFeb17,Chinatown
#B0C2B7,49.250000,-123.100000,048_TueFeb17,Main Street
#090F09,49.276188,-123.136147,048_TueFeb17,West End
#030201,49.250000,-123.100000,048_TueFeb17,Main Street
#030204,49.279796,-123.121661,048_TueFeb17,Yaletown
#C1D0CF,49.282215,-123.102875,048_TueFeb17,Gastown
#FCF9FB,49.267560,-123.075697,048_TueFeb17,Commercial
#170B08,49.281067,-123.102051,048_TueFeb17,Gastown
#020101,49.281548,-123.123627,048_TueFeb17,Yaletown
#C10705,49.250000,-123.100000,048_TueFeb17,Main Street
#050203,49.285683,-123.124107,048_TueFeb17,Robson Street
#1C0C10,49.274311,-123.123123,048_TueFeb17,Yaletown
#040103,49.286675,-123.143220,048_TueFeb17,West End
#010000,49.244054,-123.152786,048_TueFeb17,Arbutus-Ridge
#6C4457,49.285683,-123.124107,048_TueFeb17,Robson Street
#29191E,49.274063,-123.154361,048_TueFeb17,Kitsilano
#6B1016,49.276894,-123.119896,048_TueFeb17,Yaletown
#B4A2A4,49.285924,-123.112994,048_TueFeb17,Gastown
#650401,49.250000,-123.100000,048_TueFeb17,Main Street
#500A23,49.273741,-123.133053,048_TueFeb17,Granville Island
#BA839C,49.273741,-123.133053,048_TueFeb17,Granville Island
#060705,49.274063,-123.154361,048_TueFeb17,Kitsilano
#090406,49.279690,-123.097519,048_TueFeb17,Chinatown
#160209,49.264061,-123.104498,048_TueFeb17,Main Street
#D965A4,49.282834,-123.120458,048_TueFeb17,Robson Street
#110A0D,49.283631,-123.119881,048_TueFeb17,Chinatown
#040102,49.264061,-123.104498,048_TueFeb17,Main Street
#020001,49.278803,-123.123928,048_TueFeb17,Yaletown
#06130A,49.287842,-123.116341,048_TueFeb17,Coal Harbor
#010101,49.258939,-123.100895,048_TueFeb17,Main Street
#B5879C,49.282072,-123.107857,048_TueFeb17,Gastown
#1C0308,49.283333,-123.119217,048_TueFeb17,Chinatown
#B8E4CD,49.204757,-123.135958,048_TueFeb17,Marpole
#040302,49.263445,-123.117238,048_TueFeb17,Fairview
#B9A9C0,49.269955,-123.108247,048_TueFeb17,False Creek
#616161,49.259603,-123.070535,048_TueFeb17,Kensington-Cedar Cottage
#17040D,49.284153,-123.097755,048_TueFeb17,Chinatown
#010000,49.224743,-123.090935,048_TueFeb17,Sunset
#1B030A,49.263161,-123.102127,048_TueFeb17,Main Street
#010001,49.278038,-123.109234,048_TueFeb17,Chinatown
#F8EDF2,49.234909,-123.115814,048_TueFeb17,South Cambie
#9B718D,49.265327,-123.100655,048_TueFeb17,Main Street
#B192A8,49.265327,-123.100655,048_TueFeb17,Main Street
#F9F1F9,49.279519,-123.115608,048_TueFeb17,Yaletown
#000000,49.281271,-123.098454,048_TueFeb17,Chinatown
#030303,49.276111,-123.114168,048_TueFeb17,Yaletown
#050202,49.264019,-123.105309,048_TueFeb17,Mount Pleasant
#060300,49.285152,-123.118416,048_TueFeb17,Coal Harbor
#582B47,49.300000,-123.140000,048_TueFeb17,Stanley Park
#CCAD9F,49.282834,-123.120458,048_TueFeb17,Robson Street
#784E6C,49.265327,-123.100655,048_TueFeb17,Main Street
#1B2019,49.282834,-123.120458,048_TueFeb17,Robson Street
#030202,49.277539,-123.147470,048_TueFeb17,Kitsilano
#CBC3C5,49.281874,-123.124205,048_TueFeb17,Yaletown
#B19EA3,49.286537,-123.134079,048_TueFeb17,Coal Harbor
#020803,49.277539,-123.147470,048_TueFeb17,Kitsilano
#050603,49.277924,-123.114549,048_TueFeb17,Yaletown
#FFFEFF,49.250000,-123.100000,048_TueFeb17,Main Street
#110A09,49.264061,-123.104498,048_TueFeb17,Main Street
#020402,49.277539,-123.147470,048_TueFeb17,Kitsilano
#0E0E0E,49.280280,-123.100522,048_TueFeb17,Chinatown
#000000,49.224743,-123.090935,048_TueFeb17,Sunset
#151412,49.276203,-123.071450,048_TueFeb17,Commercial
#020703,49.277539,-123.147470,048_TueFeb17,Kitsilano
#CA80A8,49.290722,-123.133995,048_TueFeb17,Robson Street
#060101,49.289967,-123.132828,048_TueFeb17,Robson Street
#030303,49.277539,-123.147470,048_TueFeb17,Kitsilano
#010202,49.284962,-123.124396,048_TueFeb17,Robson Street
#030101,49.289967,-123.132828,048_TueFeb17,Robson Street
#8B1E52,49.266383,-123.102605,048_TueFeb17,False Creek
#768B7E,49.242222,-123.115000,048_TueFeb17,South Cambie
#DEA9C3,49.268967,-123.102936,048_TueFeb17,False Creek
#050505,49.271856,-123.135008,048_TueFeb17,Granville Island
#080103,49.287971,-123.140472,048_TueFeb17,West End
#1B271D,49.277539,-123.147470,048_TueFeb17,Kitsilano
#030303,49.284006,-123.106930,048_TueFeb17,Gastown
#0D1E15,49.277539,-123.147470,048_TueFeb17,Kitsilano
#050601,49.271856,-123.135008,048_TueFeb17,Granville Island
#0E120F,49.277539,-123.147470,048_TueFeb17,Kitsilano
#010202,49.283220,-123.119157,048_TueFeb17,Chinatown
#010000,49.224743,-123.090935,048_TueFeb17,Sunset
#F3E9EF,49.281422,-123.122698,048_TueFeb17,Yaletown
#7C837F,49.279519,-123.115608,048_TueFeb17,Yaletown
#0A0806,49.277539,-123.147470,048_TueFeb17,Kitsilano
#F7F7F7,49.278038,-123.109234,048_TueFeb17,Chinatown
#0F1916,49.285106,-123.102149,048_TueFeb17,Gastown
#050603,49.287762,-123.118332,048_TueFeb17,Coal Harbor
#FCF9FB,49.290298,-123.133347,048_TueFeb17,Robson Street
#FCFBFB,49.284661,-123.112716,048_TueFeb17,Gastown
#5D071D,49.282629,-123.124901,048_TueFeb17,Robson Street
#220A13,49.264561,-123.101112,048_TueFeb17,Main Street
#040401,49.284042,-123.107463,048_TueFeb17,Gastown
#030303,49.286477,-123.118190,048_TueFeb17,Coal Harbor
#1B0409,49.284042,-123.107463,048_TueFeb17,Gastown
#1A020D,49.250000,-123.100000,048_TueFeb17,Main Street
#1E1A1A,49.300000,-123.140000,048_TueFeb17,Stanley Park
#1C1A1A,49.268967,-123.102936,048_TueFeb17,False Creek
#09150A,49.223692,-123.143058,048_TueFeb17,Kerrisdale
#060201,49.282834,-123.120458,048_TueFeb17,Robson Street
#EFFAF7,49.250000,-123.100000,048_TueFeb17,Main Street
#720F1F,49.282051,-123.107887,048_TueFeb17,Gastown
#030001,49.279776,-123.109901,048_TueFeb17,Gastown
#060405,49.248720,-123.101100,048_TueFeb17,Main Street
#1A060F,49.282834,-123.120458,048_TueFeb17,Robson Street
#20080D,49.286302,-123.127228,048_TueFeb17,Robson Street
#070707,49.282834,-123.120458,048_TueFeb17,Robson Street
#521C23,49.263324,-123.124417,048_TueFeb17,Fairview
#6FF79D,49.273353,-123.103411,048_TueFeb17,False Creek
#CBCCC8,49.282834,-123.120458,048_TueFeb17,Robson Street
#030202,49.263346,-123.125261,048_TueFeb17,Fairview
#BA5744,49.277069,-123.081642,048_TueFeb17,Strathcona
#219958,49.296917,-123.134216,048_TueFeb17,Coal Harbor
#927884,49.282834,-123.120458,048_TueFeb17,Robson Street
#FDFDFE,49.271369,-123.139463,048_TueFeb17,Granville Island
#A66B86,49.265327,-123.100655,048_TueFeb17,Main Street
#1E1918,49.284572,-123.124657,048_TueFeb17,Robson Street
#030101,49.280404,-123.121227,048_TueFeb17,Yaletown
#190204,49.255505,-123.098908,048_TueFeb17,Main Street
#1E0306,49.283100,-123.104393,048_TueFeb17,Gastown
#9F497A,49.247799,-123.100739,048_TueFeb17,Main Street
#1E181D,49.272416,-123.135175,048_TueFeb17,Granville Island
#EFCEDD,49.282852,-123.115857,048_TueFeb17,Gastown
#040102,49.285683,-123.124107,048_TueFeb17,Robson Street
#270711,49.283100,-123.104393,048_TueFeb17,Gastown
#020101,49.270833,-123.106667,048_TueFeb17,False Creek
#010301,49.279270,-123.129776,048_TueFeb17,Yaletown
#660814,49.283100,-123.104393,048_TueFeb17,Gastown
#010000,49.279810,-123.121969,048_TueFeb17,Yaletown
#EFFBF8,49.274063,-123.154361,048_TueFeb17,Kitsilano
#08160B,49.275470,-123.136643,048_TueFeb17,Granville Island
#0A0D04,49.271389,-123.135000,048_TueFeb17,Granville Island
#967590,49.262302,-123.101204,048_TueFeb17,Main Street
#555D5B,49.269400,-123.123800,048_TueFeb17,False Creek
#020101,49.281271,-123.098454,048_TueFeb17,Chinatown
#1F8148,49.272625,-123.135620,048_TueFeb17,Granville Island
#010201,49.286675,-123.143220,048_TueFeb17,West End
#7F5B6B,49.271856,-123.135008,048_TueFeb17,Granville Island
#747859,49.274295,-123.093706,048_TueFeb17,Strathcona
#0C0202,49.290722,-123.133995,048_TueFeb17,Robson Street
#030202,49.289711,-123.116074,048_TueFeb17,Coal Harbor
#15160B,49.283062,-123.112640,048_TueFeb17,Gastown
#E1BFD9,49.278038,-123.109234,048_TueFeb17,Chinatown
#040302,49.269400,-123.123800,048_TueFeb17,False Creek
#044916,49.288128,-123.114868,048_TueFeb17,Gastown
#B78BAA,49.273640,-123.118431,048_TueFeb17,Yaletown
#180C12,49.271856,-123.135008,048_TueFeb17,Granville Island
#061509,49.264948,-123.154307,048_TueFeb17,Arbutus
#02961E,49.269400,-123.123800,048_TueFeb17,False Creek
#9D8991,49.281959,-123.106224,048_TueFeb17,Gastown
#020101,49.280796,-123.117943,048_TueFeb17,Yaletown
#020201,49.284153,-123.097755,048_TueFeb17,Chinatown
#040001,49.284153,-123.097755,048_TueFeb17,Chinatown
#060203,49.285611,-123.139291,048_TueFeb17,West End
#020301,49.281271,-123.098454,048_TueFeb17,Chinatown
#050E09,49.279164,-123.137844,048_TueFeb17,West End
#172423,49.280100,-123.112800,048_TueFeb17,Chinatown
#050401,49.285192,-123.111250,048_TueFeb17,Gastown
#E1E1E1,49.256686,-123.069140,048_TueFeb17,Kensington-Cedar Cottage
